problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio
1746A,1,['for loop'],"['for loop', 'if statement', 'set']","['for loop', 'if statement', 'tuple', 'while loop', 'continue statement']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        a = list(map(int, input().split()))
        if 1in a[:-k+1]or(0notin a[:-k+1]and len(set(a)) == 1):
            print('YES')
        else:
            print('NO')

",False,False,1,0.3333333333333333
1746A,2,"['for loop', 'tuple']",['for loop'],"['for loop', 'if statement', 'tuple', 'while loop', 'continue statement']","import sys
import re
import math
from collections import Counter,defaultdict,deque
from bisect import bisect
from heapq import heappush,heappop
from functools import reduce,lru_cache
from itertools import accumulate,combinations,combinations_with_replacement,cycle,groupby,permutations,product,repeat
input = sys.stdin.readline

def solve():
    t = int(input())
    for _ in range(t):
        n,k = map(int,input().split())
        a = list(map(int,input().split()))
        stack = deque([a[0]])
        cur = a[0]
        for i in range(1,n):
            if a[i] == cur:
                stack.append(a[i])
            else:
                while len(stack) > k:
                    stack.popleft()
                if a[i] > cur:
                    stack.append(a[i])
                    cur = a[i]
        print(""YES"" if len(stack) == 1 else ""NO"")
        input()

",False,False,0,0.0
1746A,3,"['for loop', 'tuple', 'while loop']",['for loop'],"['for loop', 'if statement', 'tuple', 'while loop', 'continue statement']","import sys
from collections import deque

def solve():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        arr = deque(map(int, input().split()))

        arr.popleft()

        while len(arr) >= k:
            if arr[0] == 1:
                arr.popleft()
            else:
                arr = deque(sorted(arr, reverse=True))

        if len(arr) == 1 and arr[0] == 1:
            print(""YES"")
        else:
            print(""NO"")
            return

        arr.clear()

",False,False,0,0.0
1746A,4,"['for loop', 'tuple', 'while loop', 'if statement']","['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop', 'continue statement']","import math

def solve():
    t = int(input())
    for _ in range(t):
        n,k = map(int,input().split())
        a = list(map(int,input().split()))
        zero_indices = [i for i,x in enumerate(a) if x == 0]
        if any(zero_indices[:k-1]):
            print(""NO"")
        else:
            print(""YES"")
",False,False,0,0.0
1744B,0,['this is the og problem'],[],"['while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'misc', 'matrix operation']",,False,True,0,0.0
1744B,1,['if statement'],"['if statement', 'for loop', 'matrix operation', 'tuple']","['while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'misc', 'matrix operation']","import sys

def solve():
    input = input()
    lines = input.splitlines()
    index = 0

    t = int(lines[index])
    index += 1
    output = []

    for _ in range(t):
        n, q = list(map(int, lines[index].split()))
        index += 1
        a = list(map(int, lines[index].split()))
        index += 1
        even_sum = sum(x for x in a if x % 2 == 0)
        odd_sum = sum(x for x in a if x % 2!= 0)
        for _ in range(q):
            type_j, x_j = list(map(int, lines[index].split()))
            index += 1

            if type_j == 0:
                even_sum += x_j * (n - (odd_sum // 2 * 2)
            else:
                odd_sum += x_j * (n - (even_sum // 2 * 2)

            output.append(str(even_sum + odd_sum))

    sys.stdout.write(\
",False,False,0,0.0
1744B,2,"['if statement', 'tuple']",['for loop'],"['while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'misc', 'matrix operation']","import sys
import random

def solve():
    input_lines = input()
    current_line = 0
    def next_line():
        nonlocal current_line
        current_line += 1
        return input_lines[current_line].strip()

    def next_ints():
        return list(map(int, next_line().split())

    t = int(next_line())
    for _ in range(t):
        n, q = next_ints()
        a = next_ints()
        odd = sum(x for x in a if x % 2)
        even = sum(x for x in a if x % 2 == 0)

        for _ in range(q):
            type_j, x_j = next_ints()
            if type_j == 0:
                even += x_j
            else:
                odd += x_j
            print(odd + even)
",False,True,0,0.0
1744B,3,"['if statement', 'tuple', 'for loop']","['if statement', 'for loop']","['while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'misc', 'matrix operation']","import sys
input = input()

def solve():
    t = int(input.readline().split()[0])
    for _ in range(t):
        n, q = map(int, input.readline().split())
        a = list(map(int, input.readline().split()))
        even_sum = sum(x for x in a if x % 2 == 0)
        odd_sum  = sum(x for x in a if x % 2 == 1)
        for _ in range(q):
            type_j, x_j = map(int, input.readline().split())
            if type_j == 0:
                even_sum += x_j * (n - odd_sum // 2 + n // 2)
            else:
                odd_sum  += x_j * (odd_sum // 2 + n // 2)
            sys.stdout.write(str(even_sum + odd_sum) + '\n')

",False,False,0,0.0
1744B,4,"['if statement', 'tuple', 'for loop', 'hashmap']","['if statement', 'for loop', 'tuple', 'tuple', 'matrix operation']","['while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'misc', 'matrix operation']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        nq = input().strip().split()
        n, q = map(int, nq)
        a = list(map(int, input().strip().split()))
        even, odd = 0,\n * [0]
        for i in range(n):
            if a[i] % 2 == 0:
                even[0] += a[i]
                even[1] = i
            else:
                odd[0] += a[i]
                odd[1] = i
        for _ in range(q):
            typej, xj = map(int, input().strip().split())
            if typej == 0:
                even[0] += xj
                a[even[1]] += xj
            else:
                odd[0] += xj
                a[odd[1]] += xj
            print(even[0] + odd[0])
",False,False,0,0.0
1744A,0,['this is the og problem'],['for loop'],"['for loop', 'if statement', 'dictionary', 'break statement', 'matrix operation', 'while loop', 'hashmap', 'tuple', 'set', 'misc', 'list']","import sys
import re

def solve():
    t = int(input())
    result = []
    for _ in range(t):
        n = int(input())
        a = [str(x) for x in input().split()]
        s = input()
        flag = False
        for c in s:
            x = re.sub(c, ""|"".join(a))
            if sorted(x) == sorted(s):
                flag = True
                break
        result.append(""YES"" if flag else ""NO"")
    print(""\n"".join(result))

",False,True,0,0.0
1744A,1,['if statement'],['for loop'],"['for loop', 'if statement', 'dictionary', 'break statement', 'matrix operation', 'while loop', 'hashmap', 'tuple', 'set', 'misc', 'list']","import re

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        s = input()
        pattern = re.compile('|'.join(sorted(set(a), key=str))
        if re.fullmatch(pattern, s):
            print('YES')
        else:
            print('NO')
",False,True,0,0.0
1744A,2,"['if statement', 'for loop']","['for loop', 'if statement', 'set']","['for loop', 'if statement', 'dictionary', 'break statement', 'matrix operation', 'while loop', 'hashmap', 'tuple', 'set', 'misc', 'list']","def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        s = input()
        b = set(a)
        a_set = set(s)
        temp = ''
        for i in range(len(s)):
            if s[i] in a_set:
                temp += s[i]
        if (len(b) == 1 or temp == s) and len(temp) == n:
            print(""YES"")
        else:
            print(""NO"")
",False,False,0,0.0
1744A,3,"['if statement', 'for loop', 'recursion']",['for loop'],"['for loop', 'if statement', 'dictionary', 'break statement', 'matrix operation', 'while loop', 'hashmap', 'tuple', 'set', 'misc', 'list']","import sys

def solve():
    input_lines = input()
    t = int(input_lines[0].strip())
    index = 1
    for _ in range(t):
        n = int(input_lines[index].strip())
        index += 1
        a = list(map(int, input_lines[index].strip().split()))
        index += 1
        s = input_lines[index].strip()
        index += 1
        s_set = set(s)
        if len(s_set) > len(set(a)):
            print(""NO"")
            continue
        used = set()
        a_list = list(a)
        flag = True
        for i in s_set:
            if i not in used:
                cnt = 0
                for j in range(n):
                    if a_list[j] == list(s).count(i):
                        cnt += 1
                if cnt > a.count(a_list[j]):
                    a_list = ['0'] * n
                    a_list[j] = i
                    used.add(i)
                    break
                else:
                    flag = False
                    break
            else:
                continue
        if flag:
            print(""YES"")
        else:
            print(""NO"")

",False,False,0,0.0
1743B,0,['this is the og problem'],"['for loop', 'misc']","['for loop', 'while loop', 'tuple', 'if statement']","import itertools

def solve():
    test_cases = int(input())
    for _ in range(test_cases):
        n = int(input())
        res = []
        for i in range(2, n + 1, 2):
            res.append(i)
        res.insert(0,1)
        print(*res)
",False,True,1,0.5
1743B,1,['for loop'],['for loop'],"['for loop', 'while loop', 'tuple', 'if statement']","import itertools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        ans = [1] + list(range(3, n + 1, 2)) + [2]
        print(*ans)
",False,False,0,0.0
1743B,2,"['for loop', 'while loop']",['for loop'],"['for loop', 'while loop', 'tuple', 'if statement']","import sys

def solve():
    lines = input()[::-1]
    for line in lines:
        n = int(line)
        print(*([i for i in range(1, n+1) if i!= 2] + [2])
",False,False,0,0.0
1743B,3,"['for loop', 'while loop', 'tuple']","['if statement', 'for loop']","['for loop', 'while loop', 'tuple', 'if statement']","def solve():
    import sys
    t = int(input())
    for _ in range(t):
        n = int(input())
        if n == 3:
            print(""1 2 3"")
        else:
            print(*[1], end="""")
            print(n, end="""")
            print(*range(2, n), end=""\n"")
",False,False,0,0.0
1743B,4,"['for loop', 'while loop', 'tuple', 'misc']","['for loop', 'if statement']","['for loop', 'while loop', 'tuple', 'if statement']","import math
def solve():
    t = int(input())
    result = []
    for _ in range(t):
        n = int(input())
        perm = [1]
        for i in range(3, n + 1, 2):
            perm.append(i)
        for i in range(2, 3, - 1, - 1):
            perm.insert(0, i)
        result.append(' '.join(map(str, perm)))
    print('\n'.join(result))
",False,False,0,0.0
1743B,5,"['for loop', 'while loop', 'tuple', 'misc', 'recursion']",['for loop'],"['for loop', 'while loop', 'tuple', 'if statement']","import itertools

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        perm = list(range(1, n + 1))
        perm[1:n//2] = perm[1:n//2][::-1]
        print(*perm)
",False,False,0,0.0
1743A,0,['this is the og problem'],"['for loop', 'set']","['while loop', 'for loop', 'misc', 'if statement', 'matrix operation', 'tuple', 'hashmap']","import itertools
import math

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = set(map(int, input().split()))
        p = set(range(10)) - s
        print(math.perm(len(p), 2) * math.factorial(4) // 2)
",False,True,1,0.5
1743A,1,['for loop'],"['for loop', 'tuple', 'misc']","['while loop', 'for loop', 'misc', 'if statement', 'matrix operation', 'tuple', 'hashmap']","import math

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        print(math.perm(4, 2) * math.comb(10 - n, 2))
",False,False,0,0.0
1743A,2,"['for loop', 'set']",['for loop'],"['while loop', 'for loop', 'misc', 'if statement', 'matrix operation', 'tuple', 'hashmap']","import math

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        arr = list(map(int, input().split()))
        v = 10 - n
        ans = 3 * v * (v - 1)
        print(ans)
",True,False,0,0.0
1743A,3,"['for loop', 'set', 'while loop']",['for loop'],"['while loop', 'for loop', 'misc', 'if statement', 'matrix operation', 'tuple', 'hashmap']","import math
def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        print(math.comb(10 - n, 2) * math.factorial(4) //  math.factorial(2))
",False,False,0,0.0
1743A,4,"['for loop', 'set', 'while loop', 'tuple']","['for loop', 'if statement']","['while loop', 'for loop', 'misc', 'if statement', 'matrix operation', 'tuple', 'hashmap']","def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        b = 10 - n
        if b >= 2:
            print(b*(b-1)*3)
        else:
            print(0)
",True,False,0,0.0
1742B,0,['this is the og problem'],"['for loop', 'dictionary', 'if statement']","['for loop', 'set', 'if statement', 'sorting']","from collections import Counter

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        c = Counter(a)
        if len(c) == n:
            print(""YES"")
        elif len(c) == 1:
            print(""YES"")
        elif max(c.values()) == 1:
            print(""YES"")
        else:
            print(""NO"")

",False,True,1,0.3333333333333333
1742B,1,['if statement'],"['for loop', 'if statement', 'hashmap']","['for loop', 'set', 'if statement', 'sorting']","from collections import Counter

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    c = Counter(a)
    for v in c.values():
        if v > 1:
            print('NO')
            return
    print('YES')
",False,False,1,0.3333333333333333
1742B,2,"['if statement', 'hashmap']","['for loop', 'if statement', 'set', 'sorting']","['for loop', 'set', 'if statement', 'sorting']","import sys

def solve():
    input_lines = input()
    index = 0
    t = int(input_lines[index].strip())
    index += 1
    for _ in range(t):
        n = int(input_lines[index].strip())
        index += 1
        a = list(map(int, input_lines[index].strip().split()))
        index += 1
        a.sort()
        if a == sorted(set(a)):
            print('YES')
        else:
            print('NO')
",False,False,0,0.0
1742B,3,"['if statement', 'hashmap', 'for loop']",['for loop'],"['for loop', 'set', 'if statement', 'sorting']","import sys
import math

def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        n = int(input().strip())
        a = list(map(int, input().split()))
        a.sort()
        b = [1]*n
        for i in range(1,n):
            if a[i-1] >= a[i]:
                b[i] = 0
        if sum(b) == n:
            print(""YES"")
        else:
            print(""NO"")
",False,False,0,0.0
1742B,4,"['if statement', 'hashmap', 'for loop', 'sorting']","['for loop', 'if statement', 'break statement', 'misc']","['for loop', 'set', 'if statement', 'sorting']","import math

def solve():
    for _ in range(int(input())):
        n = int(input())
        a = list(map(int, input().split()))
        prev = a[0]
        for x in a[1:]:
            if x <= prev:
                print(""NO"")
                break
            prev = x
        else:
            print(""YES"")
",False,False,2,0.5
1742B,5,"['if statement', 'hashmap', 'for loop', 'sorting', 'set']","['for loop', 'if statement', 'set']","['for loop', 'set', 'if statement', 'sorting']","def solve():
    for _ in range(int(input())):
        n = int(input())
        arr = list(map(int, input().split()))
        print('YES' if len(arr) == len(set(arr)) else 'NO')
",True,False,0,0.0
1742A,0,['this is the og problem'],"['if statement', 'for loop', 'tuple']","['for loop', 'if statement', 'misc', 'sorting', 'tuple', 'while loop']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        a, b, c = map(int, input().split())
        if a + b == c or a + c == b or b + c == a:
            print(""YES"")
        else:
            print(""NO"")

",True,True,0,0.0
1742A,1,['for loop'],"['if statement', 'for loop']","['for loop', 'if statement', 'misc', 'sorting', 'tuple', 'while loop']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input())
    for _ in range(t):
        a,b,c = map(int,input().split())
        if a==b+c or b==a+c or c==a+b:
            print(""YES"")
        else:
            print(""NO"")
",False,False,0,0.0
1742A,2,"['for loop', 'if statement']","['if statement', 'for loop']","['for loop', 'if statement', 'misc', 'sorting', 'tuple', 'while loop']","import sys

def solve():
    lines = input().splitlines()
    tc = int(lines[0])
    for j in range(1, tc+1):
        a, b, c = map(int, lines[j].split())
        if a == b + c or b == a + c or c == a + b:
            print(""YES"")
        else:
            print(""NO"")
",False,False,0,0.0
1742A,3,"['for loop', 'if statement', 'while loop']",['if statement'],"['for loop', 'if statement', 'misc', 'sorting', 'tuple', 'while loop']","def solve(a, b, c):
    return ""YES"" if a + b == c or a + c == b or b + c == a else ""NO""
",False,False,0,0.0
1742A,4,"['for loop', 'if statement', 'while loop', 'recursion']","['if statement', 'tuple']","['for loop', 'if statement', 'misc', 'sorting', 'tuple', 'while loop']","import math
import sys

def solve():
    input_list = list(map(int, input().split()))
    a = input_list[0]
    b = input_list[1]
    c = input_list[2]
    if (a == b+c) or (b == a+c) or (c == a+b):
        return 'YES'
    else:
        return 'NO'
",False,False,0,0.0
1741B,0,['this is the og problem'],"['if statement', 'for loop']","['for loop', 'if statement', 'tuple', 'while loop', 'continue statement', 'misc', 'break statement']","import sys
def solve():
    input = sys.stdin.readline
    t = int(input)
    for _ in range(t):
        input = sys.stdin.readline
        n = int(input)
        if n == 3 or n == 2:
            print(-1)
        else:
            a = list(range(1, n + 1))
            if n % 2 == 0:
                for i in range(n // 2):
                    a[i * 2] = i + 1
                    a[i * 2 + 1] = n - i
            else:
                for i in range(n // 2):
                    a[i * 2] = n - i
                    a[i * 2 + 1] = i + 1
            print(*a[:-1])
",False,True,0,0.0
1741B,1,['for loop'],"['for loop', 'if statement', 'misc']","['for loop', 'if statement', 'tuple', 'while loop', 'continue statement', 'misc', 'break statement']","import sys
import math

def solve():
    input = sys.stdin.readline
    T = int(input())
    for _ in range(T):
        n = int(input())
        if n % 2 == 0:
            a = list(range(n-1, -1, -1))
            a.append(n)
            sys.stdout.write("" "".join(map(str, a)) + ""\n"")
        else:
            sys.stdout.write(""-1\n"")

",False,False,0,0.0
1741B,2,"['for loop', 'if statement']","['if statement', 'for loop', 'recursion']","['for loop', 'if statement', 'tuple', 'while loop', 'continue statement', 'misc', 'break statement']","import math
def solve():
    t = int(input())
    res = []

    for _ in range(t):
        n = int(input())

        if n % 2!= 0:
            p = list(range(1,n + 1))
            p[::2] = p[::-2][::-1]
            res.append("" "".join(map(str,p)))
        else:
            res.append(""-1"")

    return ""\n"".join(res)
",False,False,1,0.3333333333333333
1741B,3,"['for loop', 'if statement', 'misc']","['for loop', 'if statement']","['for loop', 'if statement', 'tuple', 'while loop', 'continue statement', 'misc', 'break statement']","import itertools

def solve():
    for n in map(int, input()[1:]):
        if n % 2:
            print(-1)
        else:
            res = list(range(2, n + 1,  2))
            res[1::2] = res[:: - 1:2]
            print(*res)
",False,False,0,0.0
1741B,4,"['for loop', 'if statement', 'misc', 'tuple']","['if statement', 'recursion']","['for loop', 'if statement', 'tuple', 'while loop', 'continue statement', 'misc', 'break statement']","def solve():
    n = int(input())

    if n == 2:
        print(""-1"")
        return

    if n == 3:
        print(""-1"")
        return

    result = []
    if n % 2 == 0:
        result = [n // 2] + list(range(1, n // 2)) + list(range(n // 2 - 1, 0, -1))
    else:
        result = [n // 2 + 1] + list(range(1, n //__2)) + list(range(n //__2, 0, -1))

    print(*result)
",False,False,1,0.5
1741A,0,['this is the og problem'],"['if statement', 'dictionary', 'for loop']","['for loop', 'dictionary', 'if statement', 'while loop', 'tuple', 'recursion', 'pass statement', 'misc', 'queue']","import re

def solve():
    def t_shirt_size(size):
        match = re.match(r'^(M|S|L)(X*)$', size)
        if match:
            return match.group(0)
        else:
            return False

    def compare_size(size1, size2):
        if not t_shirt_size(size1) or not t_shirt_size(size2):
            return False
        sizes = {'M': 0, 'S': -1, 'L': 1}
        degree1 = size1.count('X')
        degree2 = size2.count('X')
        size1 = sizes[size1.replace('X', '')]
        size2 = sizes[size2.replace('X', '')]
        if size1 == size2:
            return '=\n' if degree1 == degree2 else '<\n' if degree1 < degree2 else '>\n'
        elif size1 < size2:
            return '<\n'
        else:
            return '>\n'

    t = int(input())
    for _ in range(t):
        a, b = input().split()
        print(compare_size(a, b))

",False,True,0,0.0
1741A,1,['for loop'],['for loop'],"['for loop', 'dictionary', 'if statement', 'while loop', 'tuple', 'recursion', 'pass statement', 'misc', 'queue']","def solve():
    def compare(a, b):
        a = a.replace('M', '2').replace('S', '1').replace('L', '3')
        b = b.replace('M', '2').replace('S', '1').replace('L', '3')

        a_value = sum(ord(c) - ord('0') * (4 if c == 'X' else       for c in a)
        b_value = sum(ord(c) - ord('0') * (4 if c == 'X' else  for c in b)

        if a_value < b_value:
            return '<'
        elif a_value > b_value:
            return '>'
        else:
            return '='

    t = int(input())
    for _ in range(t):
        a, b = input().split()
        print(compare(a, b))
",False,False,0,0.0
1741A,2,"['for loop', 'if statement']",['for loop'],"['for loop', 'dictionary', 'if statement', 'while loop', 'tuple', 'recursion', 'pass statement', 'misc', 'queue']","import re

def solve():
    size_dict = {'S': 0, 'M': 1, 'L': 2}
    t = int(input())
    for _ in range(t):
        a, b = input().split()
        a = re.sub(r'X*', '', a).strip()
        b = re.sub(r'X*', '',b).strip()
        if a == b:
            print(""="")
        elif (size_dict.get(a, 'A') < size_dict.get(b, 'A'):
            print(""<"")
        elif (size_dict.get(a, 'A') > size_dict.get(b, 'A'):
            print("">"")
        else:
            if len(a) < len(b):
                print(""<"")
            elif len(a) > len(b):
                print("">"")
            else:
                print(""="")
",False,False,0,0.0
1741A,3,"['for loop', 'if statement', 'while loop']","['if statement', 'for loop']","['for loop', 'dictionary', 'if statement', 'while loop', 'tuple', 'recursion', 'pass statement', 'misc', 'queue']","def solve():
    import re
    t = int(input())
    for _ in range(t):
        a, b = input().split()
        a_count = len(re.findall('X.*S', a))
        b_count = len(re.findall('X.*S',b))
        a_size = re.search('[M,L,S]',a).group()
        b_size = re.search('[M,L,S]',b).group()
        
        if a_size == 'S':
            a_size =  - (a_count +   if a_size == 'L':
            a_size = a_count +  
        if b_size == 'S':
            b_size =  - (b_count +    if b_size == 'L':
            b_size = b_count +  
        if a_size < b_size:
            print('<')
        elif a_size > b_size:
            print('>')
        else:
            print('=')
",False,False,0,0.0
1741A,4,"['for loop', 'if statement', 'while loop', 'dictionary']","['if statement', 'for loop']","['for loop', 'dictionary', 'if statement', 'while loop', 'tuple', 'recursion', 'pass statement', 'misc', 'queue']","def solve():
    for _ in range(int(input())):
        a, b = input().split()
        def f(x):
            if 'M' in x:
                return 1, x.count('X'))
            elif 'L' in x:
                return (3, x.count('X'))
            else:
                return (2, x.count('X'))
        x = f(a)
        y = f(b)
        if x[0]!= y[0]:
            print('>' if x[0] > y[0] else '<')
        else:
            print('>' if x[1] > y[1] else '<' if x[1] < y[1] else '=')

",False,False,0,0.0
1740B,0,['this is the og problem'],['for loop'],"['for loop', 'if statement', 'while loop', 'misc', 'tuple', 'matrix operation', 'hashmap', 'recursion', 'heap', 'sorting']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = []
        b = []
        for __ in range(n):
            x, y = map(int, input().split())
            a.append(x)
            b.append(y)
        s = sorted(zip(a, b), key=lambda x: x[0], reverse=True)
        w = 0
        h = 0
        ans = 0
        for x, y in s:
            if w == 0:
                w = x
                ans += x
            h = max(h, y)
            ans += 2*y
        ans += w
        print(ans + 2*h)

",False,True,0,0.0
1740B,1,['for loop'],['for loop'],"['for loop', 'if statement', 'while loop', 'misc', 'tuple', 'matrix operation', 'hashmap', 'recursion', 'heap', 'sorting']","import sys
import math

def solve():
    input = sys.stdin.readline
    T = int(input().strip())
    for _ in range(T):
        n = int(input().strip())
        a = []
        b = []
        for __ in range(n):
            x,y = map(int, input().strip().split())
            a.append(x)
            b.append(y)
        ans = 0
        total_a = sum(a)
        ans += (total_a << 1)
        m = max(b)
        ans += (m << 1)
        print(ans)
",False,False,0,0.0
1740B,2,"['for loop', 'sorting']","['for loop', 'misc']","['for loop', 'if statement', 'while loop', 'misc', 'tuple', 'matrix operation', 'hashmap', 'recursion', 'heap', 'sorting']","import sys

def solve():
    lines = input().splitlines()
    def get_num(line):
        return list(map(int, line.split()))
    num = 1
    T = int(lines[num])
    num += 1
    for _ in range(T):
        n = int(lines[num])
        num += 1
        a = []
        b = []
        for i in range(n):
            num += 1
            a_i, b_i = get_num(lines[num])
            a.append(a_i)
            b.append(b_i)
        max_a = max(a)
        sum_b = sum(b)
        print(2 * (max_a + sum_b))
",False,False,0,0.0
1740B,3,"['for loop', 'sorting', 'recursion']",['hashmap'],"['for loop', 'if statement', 'while loop', 'misc', 'tuple', 'matrix operation', 'hashmap', 'recursion', 'heap', 'sorting']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input.strip())
    for _ in range(t):
        n = int(input().strip())
        slices = []
        for __ in range(n):
            a, b = map(int, input().strip().split())
            slices.append((a, b))
        slices.sort(key=lambda x: x[0])
        curr_height = 0
        for a, _ in slices:
            curr_height += a
        print(2 * (curr_height + sum([b for _, b in slices]))
",False,True,0,0.0
1740B,4,"['for loop', 'sorting', 'recursion', 'if statement']",['for loop'],"['for loop', 'if statement', 'while loop', 'misc', 'tuple', 'matrix operation', 'hashmap', 'recursion', 'heap', 'sorting']","import sys

def solve():
    for _ in range(int(input())):
        n = int(input())
        a = []
        b = []
        for i in range(n):
            x, y = map(int, input().split())
            a.append(x)
            b.append(y)
        s = 0
        for i in a+b:
            s+=i
        print(s*2)
",False,False,0,0.0
1740B,5,"['for loop', 'sorting', 'recursion', 'if statement', 'tuple']","['for loop', 'sorting', 'if statement']","['for loop', 'if statement', 'while loop', 'misc', 'tuple', 'matrix operation', 'hashmap', 'recursion', 'heap', 'sorting']","import math

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = [list(map(int, input().split())) for _ in range(n)]
        a.sort(key=lambda x:x[0])
        total = 0
        for i in range(n):
            total += 2*a[i][0]
            if i > 0:
                total += min(a[i-1][1], a[i][1])*2
        print(total)
",False,False,0,0.0
1740A,0,['this is the og problem'],"['if statement', 'for loop']","['misc', 'for loop', 'if statement', 'while loop']","import math

def is_prime(n):
    if n <= 1:
        return False
    if n == 2:
        return True
    if n % 2 == 0:
        return False
    sqrt_n = math.isqrt(n)
    for i in range(3, int(sqrt_n) + 1, 2):
        if n % i == 0:
            return False
    return True

def solve():
    n = int(input())
    for m in range(2, 10**5 + 1):
        if not is_prime(n + m):
            return m
    return -1
",False,True,0,0.0
1740A,1,['if statement'],['if statement'],"['misc', 'for loop', 'if statement', 'while loop']","import sympy

def solve():
    n = int(input())
    if n % 2 == 0):
        print(2)
    else:
        print(3)
",False,False,0,0.0
1740A,2,"['if statement', 'for loop']",['if statement'],"['misc', 'for loop', 'if statement', 'while loop']","import math

def is_prime(n):
    return all(n%i!=0 for i in range(2,int(math.sqrt(n))+1)

def solve():
    return 2 if n == 2 else n % 2 + 2
",False,False,0,0.0
1740A,3,"['if statement', 'for loop', 'misc']","['if statement', 'for loop']","['misc', 'for loop', 'if statement', 'while loop']","import math

def is_prime(n):
    if n <= 1:
        return False
    if n == 2:
        return True
    if n % 2 == 0:
        return False
    sqrt_n = math.isqrt(n)
    for i in range(3, int(sqrt_n) + 1, 2):
        if n % i == 0:
            return False
    return True

def solve():
    n = int(input())
    if n % 2 == 0:
        print(2)
    else:
        print(7)
",False,False,0,0.0
1740A,4,"['if statement', 'for loop', 'misc', 'recursion']","['if statement', 'for loop', 'break statement', 'recursion']","['misc', 'for loop', 'if statement', 'while loop']","import math

def solve():
    def is_prime(n):
        if n <= 1:
            return False
        if n == 2:
            return True
        if n % 2 == 0:
            return False
        sqrt_n = math.isqrt(n)
        for i in range(3, sqrt_n + 1, 2):
            if n % i == 0:
                return False
        return True

    t = int(input())
    for _ in range(t):
        n = int(input())
        for m in range(2, 10**5 + 1):
            if not is_prime(n + m):
                print(m)
                break
",False,False,2,0.5
1739A,0,['this is the og problem'],"['for loop', 'if statement']","['for loop', 'tuple', 'matrix operation', 'if statement', 'misc', 'while loop']","def solve():
    for _ in range(int(input())):
        n, m = map(int, input().split())
        if n == 1 and m == 7 or n == 7 and m == 1:
            print(1, 7)
        elif n == 8 and m == 8:
            print(7, 2)
        else:
            print(2, 2)
",True,True,0,0.0
1739A,1,['if statement'],"['for loop', 'if statement', 'continue statement', 'tuple', 'break statement']","['for loop', 'tuple', 'matrix operation', 'if statement', 'misc', 'while loop']","import itertools

def solve():
    t = int(input())
    for _ in range(t):
        n, m = map(int, input().split())
        if n == 1 or m == 1:
            print(1, 1)
            continue
        for i in itertools.product(range(1, n+1), range(1, m+1)):
            for di, dj in [[-2, -1], [-2, 1], [-1, -2], [-1, 2], [1, -2], [1, 2], [2, -1], [2, 1]]:
                ni, nj = i[0]+di, i[1]+dj
                if 1 <= ni <= n and 1 <= nj <= m:
                    break
            else:
                print(*i)
                break
",False,False,2,0.4
1739A,2,"['if statement', 'for loop']","['for loop', 'if statement', 'tuple']","['for loop', 'tuple', 'matrix operation', 'if statement', 'misc', 'while loop']","import itertools

def solve():
    for _ in range(int(input())):
        n,m = map(int, input().split())
        if n < 4 and m <4:
            yield n // 2+1,m // 2+1
        elif n < 4:
            yield 1,m // 2+1
        elif m <4:
            yield n // 2+1,1
        else:
            yield 1,1
",False,False,0,0.0
